,AphiaID,url,scientificname,authority,status,unacceptreason,taxonRankID,rank,valid_AphiaID,valid_name,valid_authority,parentNameUsageID,kingdom,phylum,class,order,family,genus,citation,lsid,isMarine,isBrackish,isFreshwater,isTerrestrial,isExtinct,match_type,modified
1,55,http://www.marinespecies.org/aphia.php?p=taxdetails&id=55,Polyplacophora,"Gray, 1821",accepted,NA,60,Class,55,Polyplacophora,"Gray, 1821",51,Animalia,Mollusca,Polyplacophora,NA,NA,NA,MolluscaBase eds. (2020). MolluscaBase. Polyplacophora. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=55 on 2020-03-25,urn:lsid:marinespecies.org:taxname:55,1,NA,NA,NA,NA,exact,2009-01-30T14:43:20.797Z
2,69,http://www.marinespecies.org/aphia.php?p=taxdetails&id=69,Ischnochitonidae,"Dall, 1889",accepted,NA,140,Family,69,Ischnochitonidae,"Dall, 1889",385404,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Ischnochitonidae Dall, 1889. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=69 on 2020-03-25",urn:lsid:marinespecies.org:taxname:69,1,NA,NA,NA,NA,exact,2009-03-19T13:29:13.637Z
3,101,http://www.marinespecies.org/aphia.php?p=taxdetails&id=101,Gastropoda,"Cuvier, 1795",accepted,NA,60,Class,101,Gastropoda,"Cuvier, 1795",51,Animalia,Mollusca,Gastropoda,NA,NA,NA,WoRMS (2020). Gastropoda. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=101 on 2020-03-25,urn:lsid:marinespecies.org:taxname:101,1,1,1,1,NA,exact,2009-03-17T08:27:08.607Z
4,104,http://www.marinespecies.org/aphia.php?p=taxdetails&id=104,Scaphopoda,"Bronn, 1862",accepted,NA,60,Class,104,Scaphopoda,"Bronn, 1862",51,Animalia,Mollusca,Scaphopoda,NA,NA,NA,MolluscaBase eds. (2020). MolluscaBase. Scaphopoda. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=104 on 2020-03-25,urn:lsid:marinespecies.org:taxname:104,1,NA,NA,NA,NA,exact,2011-11-23T18:51:54.683Z
5,105,http://www.marinespecies.org/aphia.php?p=taxdetails&id=105,Bivalvia,"Linnaeus, 1758",accepted,NA,60,Class,105,Bivalvia,"Linnaeus, 1758",51,Animalia,Mollusca,Bivalvia,NA,NA,NA,WoRMS (2020). Bivalvia. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=105 on 2020-03-25,urn:lsid:marinespecies.org:taxname:105,1,1,1,0,0,exact,2019-08-08T17:02:58.460Z
6,113,http://www.marinespecies.org/aphia.php?p=taxdetails&id=113,Patellidae,"Rafinesque, 1815",accepted,NA,140,Family,113,Patellidae,"Rafinesque, 1815",156481,Animalia,Mollusca,Gastropoda,NA,Patellidae,NA,"WoRMS (2020). Patellidae Rafinesque, 1815. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=113 on 2020-03-25",urn:lsid:marinespecies.org:taxname:113,1,0,0,0,0,exact,2019-05-20T05:59:39.017Z
7,120,http://www.marinespecies.org/aphia.php?p=taxdetails&id=120,Hydrobiidae,"Stimpson, 1865",accepted,NA,140,Family,120,Hydrobiidae,"Stimpson, 1865",722756,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Hydrobiidae Stimpson, 1865. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=120 on 2020-03-25",urn:lsid:marinespecies.org:taxname:120,1,1,1,NA,NA,exact,2013-03-11T16:18:37.940Z
8,145,http://www.marinespecies.org/aphia.php?p=taxdetails&id=145,Naticidae,"Guilding, 1834",accepted,NA,140,Family,145,Naticidae,"Guilding, 1834",14776,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Naticidae Guilding, 1834. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=145 on 2020-03-25",urn:lsid:marinespecies.org:taxname:145,1,NA,NA,NA,NA,exact,2011-04-14T18:31:33.910Z
9,149,http://www.marinespecies.org/aphia.php?p=taxdetails&id=149,Buccinidae,"Rafinesque, 1815",accepted,NA,140,Family,149,Buccinidae,"Rafinesque, 1815",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Buccinidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=149 on 2020-03-25",urn:lsid:marinespecies.org:taxname:149,1,NA,NA,NA,NA,exact,2010-10-10T10:26:13.040Z
10,151,http://www.marinespecies.org/aphia.php?p=taxdetails&id=151,Nassariidae,"Iredale, 1916 (1835)",accepted,NA,140,Family,151,Nassariidae,"Iredale, 1916 (1835)",382214,Animalia,Mollusca,Gastropoda,Neogastropoda,Nassariidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Nassariidae Iredale, 1916 (1835). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=151 on 2020-03-25",urn:lsid:marinespecies.org:taxname:151,1,1,1,NA,0,exact,2017-05-05T10:33:35.447Z
11,152,http://www.marinespecies.org/aphia.php?p=taxdetails&id=152,Turridae,"H. Adams & A. Adams, 1853 (1838)",accepted,NA,140,Family,152,Turridae,"H. Adams & A. Adams, 1853 (1838)",15140,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae,NA,"MolluscaBase eds. (2020). MolluscaBase. Turridae H. Adams & A. Adams, 1853 (1838). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=152 on 2020-03-25",urn:lsid:marinespecies.org:taxname:152,1,NA,NA,NA,NA,exact,2010-08-20T14:34:24.040Z
12,204,http://www.marinespecies.org/aphia.php?p=taxdetails&id=204,Nuculidae,"Gray, 1824",accepted,NA,140,Family,204,Nuculidae,"Gray, 1824",14656,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Nuculidae Gray, 1824. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=204 on 2020-03-25",urn:lsid:marinespecies.org:taxname:204,1,NA,NA,NA,NA,exact,2012-01-04T17:55:52.050Z
13,211,http://www.marinespecies.org/aphia.php?p=taxdetails&id=211,Mytilidae,"Rafinesque, 1815",accepted,NA,140,Family,211,Mytilidae,"Rafinesque, 1815",491766,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Mytilidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=211 on 2020-03-25",urn:lsid:marinespecies.org:taxname:211,1,NA,NA,NA,NA,exact,2012-01-04T17:55:52.050Z
14,213,http://www.marinespecies.org/aphia.php?p=taxdetails&id=213,Pectinidae,"Rafinesque, 1815",accepted,NA,140,Family,213,Pectinidae,"Rafinesque, 1815",151320,Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Pectinidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=213 on 2020-03-25",urn:lsid:marinespecies.org:taxname:213,1,NA,NA,NA,NA,exact,2011-07-30T13:11:27.470Z
15,214,http://www.marinespecies.org/aphia.php?p=taxdetails&id=214,Anomiidae,"Rafinesque, 1815",accepted,NA,140,Family,214,Anomiidae,"Rafinesque, 1815",153024,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Anomiidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=214 on 2020-03-25",urn:lsid:marinespecies.org:taxname:214,1,NA,NA,NA,NA,exact,2010-07-09T11:19:22.320Z
16,215,http://www.marinespecies.org/aphia.php?p=taxdetails&id=215,Ostreidae,"Rafinesque, 1815",accepted,NA,140,Family,215,Ostreidae,"Rafinesque, 1815",151323,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Ostreidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=215 on 2020-03-25",urn:lsid:marinespecies.org:taxname:215,1,NA,NA,NA,NA,exact,2011-10-30T10:35:41.260Z
17,228,http://www.marinespecies.org/aphia.php?p=taxdetails&id=228,Astartidae,"d'Orbigny, 1844 (1840)",accepted,NA,140,Family,228,Astartidae,"d'Orbigny, 1844 (1840)",23014,Animalia,Mollusca,Bivalvia,Carditida,Astartidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Astartidae d'Orbigny, 1844 (1840). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=228 on 2020-03-25",urn:lsid:marinespecies.org:taxname:228,1,NA,NA,NA,NA,exact,2010-07-09T11:19:22.320Z
18,229,http://www.marinespecies.org/aphia.php?p=taxdetails&id=229,Cardiidae,"Lamarck, 1809",accepted,NA,140,Family,229,Cardiidae,"Lamarck, 1809",14633,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Cardiidae Lamarck, 1809. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=229 on 2020-03-25",urn:lsid:marinespecies.org:taxname:229,1,0,0,0,0,exact,2014-08-26T17:05:17.890Z
19,230,http://www.marinespecies.org/aphia.php?p=taxdetails&id=230,Mactridae,"Lamarck, 1809",accepted,NA,140,Family,230,Mactridae,"Lamarck, 1809",14634,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,NA,"MolluscaBase eds. (2020). MolluscaBase. Mactridae Lamarck, 1809. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=230 on 2020-03-25",urn:lsid:marinespecies.org:taxname:230,1,NA,NA,NA,NA,exact,2012-01-04T17:55:52.050Z
20,233,http://www.marinespecies.org/aphia.php?p=taxdetails&id=233,Solenidae,"Lamarck, 1809",accepted,NA,140,Family,233,Solenidae,"Lamarck, 1809",14635,Animalia,Mollusca,Bivalvia,Adapedonta,Solenidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Solenidae Lamarck, 1809. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=233 on 2020-03-25",urn:lsid:marinespecies.org:taxname:233,1,NA,NA,NA,NA,exact,2012-01-04T17:55:52.050Z
21,243,http://www.marinespecies.org/aphia.php?p=taxdetails&id=243,Veneridae,"Rafinesque, 1815",accepted,NA,140,Family,243,Veneridae,"Rafinesque, 1815",14638,Animalia,Mollusca,Bivalvia,Venerida,Veneridae,NA,"MolluscaBase eds. (2020). MolluscaBase. Veneridae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=243 on 2020-03-25",urn:lsid:marinespecies.org:taxname:243,1,NA,NA,NA,NA,exact,2011-03-14T19:17:39.840Z
22,252,http://www.marinespecies.org/aphia.php?p=taxdetails&id=252,Pholadidae,"Lamarck, 1809",accepted,NA,140,Family,252,Pholadidae,"Lamarck, 1809",14625,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Pholadidae Lamarck, 1809. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=252 on 2020-03-25",urn:lsid:marinespecies.org:taxname:252,1,NA,NA,NA,NA,exact,2011-05-05T21:00:09.990Z
23,443,http://www.marinespecies.org/aphia.php?p=taxdetails&id=443,Trochidae,"Rafinesque, 1815",accepted,NA,140,Family,443,Trochidae,"Rafinesque, 1815",156489,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,NA,"MolluscaBase eds. (2020). MolluscaBase. Trochidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=443 on 2020-03-25",urn:lsid:marinespecies.org:taxname:443,1,NA,NA,NA,NA,exact,2009-02-02T11:06:43.387Z
24,558,http://www.marinespecies.org/aphia.php?p=taxdetails&id=558,Porifera,"Grant, 1836",accepted,NA,30,Phylum,558,Porifera,"Grant, 1836",2,Animalia,Porifera,NA,NA,NA,NA,WoRMS (2020). Porifera. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=558 on 2020-03-25,urn:lsid:marinespecies.org:taxname:558,1,1,1,0,0,exact,2016-08-25T08:03:30.877Z
25,559,http://www.marinespecies.org/aphia.php?p=taxdetails&id=559,Calcarea,"Bowerbank, 1862",accepted,NA,60,Class,559,Calcarea,"Bowerbank, 1862",558,Animalia,Porifera,Calcarea,NA,NA,NA,"Van Soest, R.W.M.; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schönberg, C.; Klautau, M.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P.; Carballo, J.L.; Ríos, P.; Downey, R.; Morrow, C.C. (2020). World Porifera Database. Calcarea. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=559 on 2020-03-25",urn:lsid:marinespecies.org:taxname:559,1,0,0,0,0,exact,2018-02-10T09:51:03.073Z
26,793,http://www.marinespecies.org/aphia.php?p=taxdetails&id=793,Platyhelminthes,"Minot, 1876",accepted,NA,30,Phylum,793,Platyhelminthes,"Minot, 1876",2,Animalia,Platyhelminthes,NA,NA,NA,NA,WoRMS (2020). Platyhelminthes. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=793 on 2020-03-25,urn:lsid:marinespecies.org:taxname:793,1,1,1,1,0,exact,2015-09-18T06:52:49.200Z
27,801,http://www.marinespecies.org/aphia.php?p=taxdetails&id=801,Chlorophyta,"Pascher, 1914",accepted,NA,30,Phylum (Division),801,Chlorophyta,"Pascher, 1914",368663,Plantae,Chlorophyta,NA,NA,NA,NA,WoRMS (2020). Chlorophyta. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=801 on 2020-03-25,urn:lsid:marinespecies.org:taxname:801,1,NA,NA,NA,NA,exact,2010-10-29T13:25:36.057Z
28,802,http://www.marinespecies.org/aphia.php?p=taxdetails&id=802,Chlorophyceae,"Wille, 1884",accepted,NA,60,Class,802,Chlorophyceae,"Wille, 1884",1304953,Plantae,Chlorophyta,Chlorophyceae,NA,NA,NA,"Guiry, M.D. & Guiry, G.M. (2020). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Chlorophyceae. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=802 on 2020-03-25",urn:lsid:marinespecies.org:taxname:802,1,NA,NA,NA,NA,exact,2018-10-17T06:26:11.720Z
29,830,http://www.marinespecies.org/aphia.php?p=taxdetails&id=830,Phaeophyceae,"Kjellman, 1891",accepted,NA,60,Class,830,Phaeophyceae,"Kjellman, 1891",588642,Chromista,Ochrophyta,Phaeophyceae,NA,NA,NA,WoRMS (2020). Phaeophyceae. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=830 on 2020-03-25,urn:lsid:marinespecies.org:taxname:830,1,NA,NA,NA,NA,exact,2011-11-25T13:15:22.580Z
30,844,http://www.marinespecies.org/aphia.php?p=taxdetails&id=844,Fucales,"Bory de Saint-Vincent, 1827",accepted,NA,100,Order,844,Fucales,"Bory de Saint-Vincent, 1827",1304856,Chromista,Ochrophyta,Phaeophyceae,Fucales,NA,NA,"Guiry, M.D. & Guiry, G.M. (2020). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Fucales. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=844 on 2020-03-25",urn:lsid:marinespecies.org:taxname:844,1,NA,NA,NA,NA,exact,2018-10-16T12:43:10.137Z
31,852,http://www.marinespecies.org/aphia.php?p=taxdetails&id=852,Rhodophyta,"Wettstein, 1901",accepted,NA,30,Phylum (Division),852,Rhodophyta,"Wettstein, 1901",368662,Plantae,Rhodophyta,NA,NA,NA,NA,WoRMS (2020). Rhodophyta. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=852 on 2020-03-25,urn:lsid:marinespecies.org:taxname:852,1,NA,NA,NA,NA,exact,2010-10-29T13:55:10.917Z
32,882,http://www.marinespecies.org/aphia.php?p=taxdetails&id=882,Annelida,NA,accepted,NA,30,Phylum,882,Annelida,NA,2,Animalia,Annelida,NA,NA,NA,NA,WoRMS (2020). Annelida. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=882 on 2020-03-25,urn:lsid:marinespecies.org:taxname:882,1,NA,1,NA,NA,exact,2004-12-21T15:54:05.437Z
33,883,http://www.marinespecies.org/aphia.php?p=taxdetails&id=883,Polychaeta,"Grube, 1850",accepted,NA,60,Class,883,Polychaeta,"Grube, 1850",882,Animalia,Annelida,Polychaeta,NA,NA,NA,WoRMS (2020). Polychaeta. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=883 on 2020-03-25,urn:lsid:marinespecies.org:taxname:883,1,1,1,1,0,exact,2016-09-22T05:13:42.990Z
34,918,http://www.marinespecies.org/aphia.php?p=taxdetails&id=918,Chaetopteridae,"Audouin & Milne Edwards, 1833",accepted,NA,140,Family,918,Chaetopteridae,"Audouin & Milne Edwards, 1833",754175,Animalia,Annelida,Polychaeta,NA,Chaetopteridae,NA,"Read, G.; Fauchald, K. (Ed.) (2020). World Polychaeta database. Chaetopteridae Audouin & Milne Edwards, 1833. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=918 on 2020-03-25",urn:lsid:marinespecies.org:taxname:918,1,0,0,0,0,exact,2014-02-18T00:49:53.643Z
35,923,http://www.marinespecies.org/aphia.php?p=taxdetails&id=923,Maldanidae,"Malmgren, 1867",accepted,NA,140,Family,923,Maldanidae,"Malmgren, 1867",183607,Animalia,Annelida,Polychaeta,NA,Maldanidae,NA,"Read, G.; Fauchald, K. (Ed.) (2020). World Polychaeta database. Maldanidae Malmgren, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=923 on 2020-03-25",urn:lsid:marinespecies.org:taxname:923,1,0,0,0,0,exact,2010-03-03T00:50:30.050Z
36,938,http://www.marinespecies.org/aphia.php?p=taxdetails&id=938,Aphroditidae,"Malmgren, 1867",accepted,NA,140,Family,938,Aphroditidae,"Malmgren, 1867",927,Animalia,Annelida,Polychaeta,Phyllodocida,Aphroditidae,NA,"Read, G.; Fauchald, K. (Ed.) (2020). World Polychaeta database. Aphroditidae Malmgren, 1867. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=938 on 2020-03-25",urn:lsid:marinespecies.org:taxname:938,1,0,0,0,0,exact,2012-09-19T03:31:54.707Z
37,975,http://www.marinespecies.org/aphia.php?p=taxdetails&id=975,Oweniidae,"Rioja, 1917",accepted,NA,140,Family,975,Oweniidae,"Rioja, 1917",155086,Animalia,Annelida,Polychaeta,NA,Oweniidae,NA,"Read, G.; Fauchald, K. (Ed.) (2020). World Polychaeta database. Oweniidae Rioja, 1917. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=975 on 2020-03-25",urn:lsid:marinespecies.org:taxname:975,1,0,0,0,0,exact,2020-01-30T21:03:35.707Z
38,982,http://www.marinespecies.org/aphia.php?p=taxdetails&id=982,Terebellidae,"Johnston, 1846",accepted,NA,140,Family,982,Terebellidae,"Johnston, 1846",152292,Animalia,Annelida,Polychaeta,Terebellida,Terebellidae,NA,"Read, G.; Fauchald, K. (Ed.) (2020). World Polychaeta database. Terebellidae Johnston, 1846. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=982 on 2020-03-25",urn:lsid:marinespecies.org:taxname:982,1,1,0,0,0,exact,2013-05-06T05:20:56.010Z
39,985,http://www.marinespecies.org/aphia.php?p=taxdetails&id=985,Sabellidae,"Latreille, 1825",accepted,NA,140,Family,985,Sabellidae,"Latreille, 1825",901,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,NA,"Read, G.; Fauchald, K. (Ed.) (2020). World Polychaeta database. Sabellidae Latreille, 1825. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=985 on 2020-03-25",urn:lsid:marinespecies.org:taxname:985,1,0,0,0,0,exact,2010-09-12T20:35:08.490Z
40,988,http://www.marinespecies.org/aphia.php?p=taxdetails&id=988,Serpulidae,"Rafinesque, 1815",accepted,NA,140,Family,988,Serpulidae,"Rafinesque, 1815",901,Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,NA,"WoRMS (2020). Serpulidae Rafinesque, 1815. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=988 on 2020-03-25",urn:lsid:marinespecies.org:taxname:988,1,1,1,0,0,exact,2018-01-16T13:57:28.880Z
41,1066,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066,Crustacea,"Brünnich, 1772",accepted,NA,40,Subphylum,1066,Crustacea,"Brünnich, 1772",1065,Animalia,Arthropoda,NA,NA,NA,NA,WoRMS (2020). Crustacea. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1066 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1066,1,1,1,1,NA,exact,2015-05-05T09:47:59.543Z
42,1082,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1082,Cirripedia,"Burmeister, 1834",accepted,NA,70,Subclass,1082,Cirripedia,"Burmeister, 1834",22388,Animalia,Arthropoda,Thecostraca,NA,NA,NA,WoRMS (2020). Cirripedia. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1082 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1082,1,NA,1,NA,0,exact,2020-02-25T08:23:35.443Z
43,1128,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1128,Euphausiacea,"Dana, 1852",accepted,NA,100,Order,1128,Euphausiacea,"Dana, 1852",1089,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,"Siegel, V. (Ed) (2020). World Euphausiacea Database. Euphausiacea. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1128 on 2020-03-25",urn:lsid:marinespecies.org:taxname:1128,1,NA,NA,NA,NA,exact,2018-12-03T11:52:55.670Z
44,1130,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1130,Decapoda,"Latreille, 1802",accepted,NA,100,Order,1130,Decapoda,"Latreille, 1802",1089,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,WoRMS (2020). Decapoda. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1130 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1130,1,1,1,1,0,exact,2017-06-13T12:36:18.117Z
45,1131,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1131,Isopoda,"Latreille, 1817",accepted,NA,100,Order,1131,Isopoda,"Latreille, 1817",1090,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,WoRMS (2020). Isopoda. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1131 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1131,1,1,1,1,NA,exact,2011-01-03T18:29:08.830Z
46,1135,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1135,Amphipoda,"Latreille, 1816",accepted,NA,100,Order,1135,Amphipoda,"Latreille, 1816",1090,Animalia,Arthropoda,Malacostraca,Amphipoda,NA,NA,"Horton, T.; Lowry, J.; De Broyer, C.; Bellan-Santini, D.; Coleman, C.O.; Corbari, L.; Costello, M.J.; Daneliya, M.; Dauvin, J.-C.; Fišer, C.; Gasca, R.; Grabowski, M.; Guerra-García, J.M.; Hendrycks, E.; Hughes, L.; Jaume, D.; Jazdzewski, K.; Kim, Y.-H.; King, R.; Krapp-Schickel, T.; LeCroy, S.; Lörz, A.-N.; Mamos, T.; Senna, A.R.; Serejo, C.; Sket, B.; Souza-Filho, J.F.; Tandberg, A.H.; Thomas, J.D.; Thurston, M.; Vader, W.; Väinölä, R.; Vonk, R.; White, K.; Zeidler, W. (2020). World Amphipoda Database. Amphipoda. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1135 on 2020-03-25",urn:lsid:marinespecies.org:taxname:1135,1,1,1,1,0,exact,2018-01-23T09:06:43.690Z
47,1248,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1248,Ctenophora,"Eschscholtz, 1829",accepted,NA,30,Phylum,1248,Ctenophora,"Eschscholtz, 1829",2,Animalia,Ctenophora,NA,NA,NA,NA,"Mills, C.E. Internet (1998-present). Phylum Ctenophora: list of all valid species names. Electronic internet document. Ctenophora. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1248 on 2020-03-25",urn:lsid:marinespecies.org:taxname:1248,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05.437Z
48,1267,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1267,Cnidaria,"Hatschek, 1888",accepted,NA,30,Phylum,1267,Cnidaria,"Hatschek, 1888",2,Animalia,Cnidaria,NA,NA,NA,NA,WoRMS (2020). Cnidaria. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1267 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1267,1,NA,NA,NA,NA,exact,2019-11-25T06:49:16.513Z
49,1268,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1268,Sipuncula,NA,accepted,NA,30,Phylum,1268,Sipuncula,NA,2,Animalia,Sipuncula,NA,NA,NA,NA,"Saiz, J. (2020). World Sipuncula database. Sipuncula. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1268 on 2020-03-25",urn:lsid:marinespecies.org:taxname:1268,1,NA,NA,NA,NA,exact,2004-12-21T15:54:05.437Z
50,1269,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1269,Echiura,"Sedgwick, 1898",accepted,NA,70,Subclass,1269,Echiura,"Sedgwick, 1898",883,Animalia,Annelida,Polychaeta,NA,NA,NA,WoRMS (2020). Echiura. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1269 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1269,1,1,0,0,0,exact,2020-03-16T22:08:24.487Z
51,1292,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1292,Anthozoa,"Ehrenberg, 1834",accepted,NA,60,Class,1292,Anthozoa,"Ehrenberg, 1834",1267,Animalia,Cnidaria,Anthozoa,NA,NA,NA,WoRMS (2020). Anthozoa. Accessed at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=1292 on 2020-03-25,urn:lsid:marinespecies.org:taxname:1292,1,1,NA,0,NA,exact,2017-12-08T10:14:01.583Z
